(2023-09-04 08:34:52,852) Comm.responder> Started responding
(2023-09-04 08:34:53,013) Comm.tcp_listener> Started listening for TCP packets at port 4000.
(2023-09-04 08:34:53,174) Device.start> Device started listening and responding.
(2023-09-04 08:34:53,174) Device.start_the_music> ybin'....
(2023-09-04 08:34:53,174) Device.start_the_music> is_simulation: True
(2023-09-04 08:34:53,174) Device.start_the_music> ip: 
(2023-09-04 08:34:53,175) Device.start_the_music> tcp_port: 4000
(2023-09-04 08:34:53,175) Device.start_the_music> udp_port: 4001
(2023-09-04 08:34:53,175) Device.start_the_music> certificate: ../../_db_cert/matchprox-firebase-adminsdk-gms4p-0bf46bc35b.json
(2023-09-04 08:34:53,175) Device.start_the_music> database_url: https://matchprox-default-rtdb.europe-west1.firebasedatabase.app/
(2023-09-04 08:34:53,175) Device.start_the_music> decomposition: matcha
(2023-09-04 08:34:53,175) Device.start_the_music> activations: matcha
(2023-09-04 08:34:53,175) Device.start_the_music> comm_budget: 0.25
(2023-09-04 08:34:53,175) Device.start_the_music> mode: sync
(2023-09-04 08:34:53,175) Device.start_the_music> stragglers: 0.5
(2023-09-04 08:34:53,175) Device.start_the_music> lag: 1
(2023-09-04 08:34:53,175) Device.start_the_music> model: MLP
(2023-09-04 08:34:53,175) Device.start_the_music> model_args: []
(2023-09-04 08:34:53,175) Device.start_the_music> num_rounds: 20
(2023-09-04 08:34:53,175) Device.start_the_music> num_epochs: 50
(2023-09-04 08:34:53,175) Device.start_the_music> num_seconds: 1
(2023-09-04 08:34:53,175) Device.start_the_music> batch_size: 128
(2023-09-04 08:34:53,175) Device.start_the_music> input_shape: [28, 28, 1]
(2023-09-04 08:34:53,176) Device.start_the_music> num_outputs: 10
(2023-09-04 08:34:53,176) Device.start_the_music> learning_rate: 0.01
(2023-09-04 08:34:53,176) Device.start_the_music> l2_term: 0
(2023-09-04 08:34:53,176) Device.start_the_music> prox_term: 0
(2023-09-04 08:34:53,176) Device.start_the_music> curv_term: 1
(2023-09-04 08:34:53,176) Device.start_the_music> train_files: ../../datasets/mnist/train/
(2023-09-04 08:34:53,176) Device.start_the_music> test_files: ../../datasets/mnist/test/
(2023-09-04 08:34:53,176) Device.start_the_music> label_distribution: 2
(2023-09-04 08:34:53,176) Device.start_the_music> sample_distribution: 0.05
(2023-09-04 08:34:53,176) Device.start_the_music> random_preset: ../../_random_presets/random_preset_1.b
(2023-09-04 08:34:53,176) Device.start_the_music> graph_preset: ../../_graph_presets/sparse_100.b
(2023-09-04 08:34:53,176) Device.start_the_music> model_preset: ../../_model_presets/mclr_preset_1.b
(2023-09-04 08:34:53,176) Device.start_the_music> logs_location: ../../logs/mnist-final-100/final-matchcurv/config_v_extremecase_n_curv_term_v_1_n_random_preset_v_preset1/
(2023-09-04 08:34:53,176) Device.start_the_music> results_location: ../../results/mnist-final-100/final-matchcurv/config_v_extremecase_n_curv_term_v_1_n_random_preset_v_preset1/
(2023-09-04 08:34:53,176) Device.start_the_music> stdout: False
(2023-09-04 08:34:53,176) Device.start_the_music> clear_logs: True
(2023-09-04 08:34:53,176) Device.start_the_music> ignore_logger: False
(2023-09-04 08:34:53,177) Device.start_the_music> ignore_database: True
(2023-09-04 08:34:53,177) Device.start_the_music> sync_delay: 100
(2023-09-04 08:34:53,177) Comm.broadcast> Broadcasting <Whammo!> packet from 127.0.0.65:0 [Sent].
(2023-09-04 08:34:53,177) Comm.broadcast> Broadcasting <Whammo!> packet from 127.0.0.65:0 [Sent].
(2023-09-04 08:34:53,177) Comm.broadcast> Broadcasting <Whammo!> packet from 127.0.0.65:0 [Sent].
(2023-09-04 08:34:53,177) Comm.broadcast> Broadcasting <Whammo!> packet from 127.0.0.65:0 [Sent].
(2023-09-04 08:34:53,177) Comm.broadcast> Broadcasting <Whammo!> packet from 127.0.0.65:0 [Sent].
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.1 to 127.0.0.100
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.1 to 127.0.0.87
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.1 to 127.0.0.20
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.2 to 127.0.0.3
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.2 to 127.0.0.100
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.2 to 127.0.0.74
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.3 to 127.0.0.4
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.3 to 127.0.0.5
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.4 to 127.0.0.5
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.4 to 127.0.0.16
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.4 to 127.0.0.79
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.4 to 127.0.0.80
(2023-09-04 08:34:53,178) Graph.add_edge> Added edge from 127.0.0.4 to 127.0.0.39
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.4 to 127.0.0.50
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.5 to 127.0.0.6
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.5 to 127.0.0.13
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.6 to 127.0.0.7
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.6 to 127.0.0.8
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.7 to 127.0.0.8
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.7 to 127.0.0.9
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.8 to 127.0.0.10
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.8 to 127.0.0.65
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.9 to 127.0.0.10
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.9 to 127.0.0.11
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.9 to 127.0.0.49
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.10 to 127.0.0.11
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.10 to 127.0.0.12
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.11 to 127.0.0.12
(2023-09-04 08:34:53,179) Graph.add_edge> Added edge from 127.0.0.11 to 127.0.0.13
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.11 to 127.0.0.91
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.12 to 127.0.0.13
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.12 to 127.0.0.14
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.13 to 127.0.0.14
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.13 to 127.0.0.15
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.13 to 127.0.0.65
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.14 to 127.0.0.15
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.14 to 127.0.0.16
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.15 to 127.0.0.16
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.15 to 127.0.0.17
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.16 to 127.0.0.18
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.17 to 127.0.0.18
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.17 to 127.0.0.19
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.17 to 127.0.0.25
(2023-09-04 08:34:53,180) Graph.add_edge> Added edge from 127.0.0.17 to 127.0.0.28
(2023-09-04 08:34:53,181) Graph.add_edge> Added edge from 127.0.0.18 to 127.0.0.19
(2023-09-04 08:34:53,181) Graph.add_edge> Added edge from 127.0.0.18 to 127.0.0.20
(2023-09-04 08:34:53,181) Graph.add_edge> Added edge from 127.0.0.19 to 127.0.0.21
(2023-09-04 08:34:53,181) Graph.add_edge> Added edge from 127.0.0.19 to 127.0.0.49
(2023-09-04 08:34:53,181) Graph.add_edge> Added edge from 127.0.0.19 to 127.0.0.45
(2023-09-04 08:34:53,181) Graph.add_edge> Added edge from 127.0.0.20 to 127.0.0.21
(2023-09-04 08:34:53,181) Graph.add_edge> Added edge from 127.0.0.20 to 127.0.0.22
(2023-09-04 08:34:53,181) Graph.add_edge> Added edge from 127.0.0.21 to 127.0.0.22
(2023-09-04 08:34:53,181) Graph.add_edge> Added edge from 127.0.0.21 to 127.0.0.23
